Dia,Hora,HBV,Chuva,DirVento,VelVento,Temperatura,Pressao,Umidade,datetime
01/01/2025,06:50:00,,0.0,-,0.0,25.2,1008.4,90,2025-01-01 06:50:00
01/01/2025,06:55:00,,0.0,-,0.0,25.1,1008.4,90,2025-01-01 06:55:00
01/01/2025,07:00:00,,0.0,-,0.0,25.3,1008.4,90,2025-01-01 07:00:00
01/01/2025,07:05:00,,0.0,-,0.0,25.3,1008.4,90,2025-01-01 07:05:00
01/01/2025,07:10:00,,0.0,-,0.0,25.4,1008.4,90,2025-01-01 07:10:00
01/01/2025,07:15:00,,0.0,-,0.0,25.3,1008.4,89,2025-01-01 07:15:00
01/01/2025,07:20:00,,0.0,-,0.0,25.4,1008.4,90,2025-01-01 07:20:00
01/01/2025,07:25:00,,0.0,189,4.6,25.7,1008.4,89,2025-01-01 07:25:00
01/01/2025,07:30:00,,0.0,186,4.6,26.1,1008.4,89,2025-01-01 07:30:00
01/01/2025,07:35:00,,0.0,197,6.7,26.3,1008.4,88,2025-01-01 07:35:00
01/01/2025,07:40:00,,0.0,190,4.2,26.4,1008.8,87,2025-01-01 07:40:00
01/01/2025,07:45:00,,0.0,162,4.6,26.8,1008.8,87,2025-01-01 07:45:00
01/01/2025,07:50:00,,0.0,160,4.6,27.2,1008.4,85,2025-01-01 07:50:00
01/01/2025,07:55:00,,0.0,192,4.9,27.3,1008.4,84,2025-01-01 07:55:00
01/01/2025,08:00:00,,0.0,-,0.0,26.9,1008.6,84,2025-01-01 08:00:00
01/01/2025,08:05:00,,0.0,189,4.2,26.8,1008.6,85,2025-01-01 08:05:00
01/01/2025,08:10:00,,0.0,209,7.1,27.4,1008.6,83,2025-01-01 08:10:00
01/01/2025,08:15:00,,0.0,196,9.2,27.7,1008.6,83,2025-01-01 08:15:00
01/01/2025,08:20:00,,0.0,185,5.3,27.8,1008.6,82,2025-01-01 08:20:00
01/01/2025,08:25:00,,0.0,186,13.4,28.1,1008.6,81,2025-01-01 08:25:00
01/01/2025,08:30:00,,0.0,208,9.9,27.3,1008.6,80,2025-01-01 08:30:00
01/01/2025,08:35:00,,0.0,191,14.8,27.3,1008.6,81,2025-01-01 08:35:00
01/01/2025,08:40:00,,0.0,186,9.5,27.2,1008.6,81,2025-01-01 08:40:00
01/01/2025,08:45:00,,0.0,208,12.0,27.3,1008.6,80,2025-01-01 08:45:00
01/01/2025,08:50:00,,0.0,180,6.0,27.4,1008.6,81,2025-01-01 08:50:00
01/01/2025,08:55:00,,0.0,206,5.6,28.0,1008.7,80,2025-01-01 08:55:00
01/01/2025,09:00:00,,0.0,179,6.7,27.3,1008.6,81,2025-01-01 09:00:00
01/01/2025,09:05:00,,0.0,183,14.1,27.7,1008.6,81,2025-01-01 09:05:00
01/01/2025,09:10:00,,0.0,210,13.1,27.5,1008.6,80,2025-01-01 09:10:00
01/01/2025,09:15:00,,0.0,192,13.8,27.3,1008.6,81,2025-01-01 09:15:00
01/01/2025,09:20:00,,0.0,182,10.2,27.9,1008.7,81,2025-01-01 09:20:00
01/01/2025,09:25:00,,0.0,222,10.9,27.8,1008.6,80,2025-01-01 09:25:00
01/01/2025,09:30:00,,0.0,201,8.8,27.5,1008.6,80,2025-01-01 09:30:00
01/01/2025,09:35:00,,0.0,205,10.2,27.6,1008.7,80,2025-01-01 09:35:00
01/01/2025,09:40:00,,0.0,228,8.8,27.6,1008.6,80,2025-01-01 09:40:00
01/01/2025,09:45:00,,0.0,192,9.5,28.4,1008.6,80,2025-01-01 09:45:00
01/01/2025,09:50:00,,0.0,210,13.4,28.3,1008.6,77,2025-01-01 09:50:00
01/01/2025,09:55:00,,0.0,197,11.6,28.1,1008.6,78,2025-01-01 09:55:00
01/01/2025,10:00:00,,0.0,194,13.1,28.6,1008.6,78,2025-01-01 10:00:00
01/01/2025,10:05:00,,0.0,194,11.6,28.9,1008.6,77,2025-01-01 10:05:00
01/01/2025,10:10:00,,0.0,180,9.9,29.0,1008.6,76,2025-01-01 10:10:00
01/01/2025,10:15:00,,0.0,216,10.6,28.7,1008.6,76,2025-01-01 10:15:00
01/01/2025,10:20:00,,0.0,214,8.8,28.9,1008.2,77,2025-01-01 10:20:00
01/01/2025,10:25:00,,0.0,197,2.1,28.7,1008.3,76,2025-01-01 10:25:00
01/01/2025,10:30:00,,0.0,-,0.0,28.6,1008.3,78,2025-01-01 10:30:00
01/01/2025,10:35:00,,0.0,224,8.8,29.0,1008.3,77,2025-01-01 10:35:00
01/01/2025,10:40:00,,0.0,237,9.2,28.9,1008.0,77,2025-01-01 10:40:00
01/01/2025,10:45:00,,0.0,200,3.5,29.0,1008.2,76,2025-01-01 10:45:00
01/01/2025,10:50:00,,0.0,185,13.1,29.3,1008.2,76,2025-01-01 10:50:00
01/01/2025,10:55:00,,0.0,184,9.2,29.5,1008.1,76,2025-01-01 10:55:00
01/01/2025,11:00:00,,0.0,177,8.8,29.8,1008.1,75,2025-01-01 11:00:00
01/01/2025,11:05:00,,0.0,206,16.9,29.7,1008.3,75,2025-01-01 11:05:00
01/01/2025,11:10:00,,0.0,173,8.1,29.6,1007.8,76,2025-01-01 11:10:00
01/01/2025,11:15:00,,0.0,201,13.1,30.3,1008.1,75,2025-01-01 11:15:00
01/01/2025,11:20:00,,0.0,176,10.2,30.2,1007.5,75,2025-01-01 11:20:00
01/01/2025,11:25:00,,0.0,182,5.6,30.8,1007.6,74,2025-01-01 11:25:00
01/01/2025,11:30:00,,0.0,196,5.3,31.4,1008.2,73,2025-01-01 11:30:00
01/01/2025,11:35:00,,0.0,184,8.8,31.4,1007.2,72,2025-01-01 11:35:00
01/01/2025,11:40:00,,0.0,-,0.0,31.7,1007.2,72,2025-01-01 11:40:00
01/01/2025,11:45:00,,0.0,221,9.9,31.6,1007.8,69,2025-01-01 11:45:00
01/01/2025,11:50:00,,0.0,213,10.9,31.4,1007.6,69,2025-01-01 11:50:00
01/01/2025,11:55:00,,0.0,262,4.9,31.3,1007.6,69,2025-01-01 11:55:00
01/01/2025,12:00:00,,0.0,245,7.1,31.3,1007.6,70,2025-01-01 12:00:00
01/01/2025,12:05:00,,0.0,205,4.2,31.3,1008.2,70,2025-01-01 12:05:00
01/01/2025,12:10:00,,0.0,-,0.0,31.3,1007.2,70,2025-01-01 12:10:00
01/01/2025,12:15:00,,0.0,221,15.9,30.7,1006.9,70,2025-01-01 12:15:00
01/01/2025,12:20:00,,0.0,224,19.8,30.7,1007.7,71,2025-01-01 12:20:00
01/01/2025,12:25:00,,0.0,-,0.0,30.8,1007.3,72,2025-01-01 12:25:00
01/01/2025,12:30:00,,0.0,-,0.0,31.3,1007.1,71,2025-01-01 12:30:00
01/01/2025,12:35:00,,0.0,-,0.0,31.6,1007.3,71,2025-01-01 12:35:00
01/01/2025,12:40:00,,0.0,309,15.5,30.5,1007.2,71,2025-01-01 12:40:00
01/01/2025,12:45:00,,0.0,260,7.8,30.0,1007.7,73,2025-01-01 12:45:00
01/01/2025,12:50:00,,0.0,223,4.9,30.9,1007.3,74,2025-01-01 12:50:00
01/01/2025,12:55:00,,0.0,288,9.2,31.6,1007.3,72,2025-01-01 12:55:00
01/01/2025,13:00:00,,0.0,221,5.3,31.3,1007.3,72,2025-01-01 13:00:00
01/01/2025,13:05:00,,0.0,256,18.0,31.3,1007.2,72,2025-01-01 13:05:00
01/01/2025,13:10:00,,0.0,308,8.1,31.2,1006.7,72,2025-01-01 13:10:00
01/01/2025,13:15:00,,0.0,230,5.6,30.5,1006.6,73,2025-01-01 13:15:00
01/01/2025,13:20:00,,0.0,255,6.0,31.0,1007.0,72,2025-01-01 13:20:00
01/01/2025,13:25:00,,0.0,293,7.8,30.6,1007.0,72,2025-01-01 13:25:00
01/01/2025,13:30:00,,0.0,327,19.1,29.5,1006.5,74,2025-01-01 13:30:00
01/01/2025,13:35:00,,0.0,266,18.3,29.4,1006.2,76,2025-01-01 13:35:00
01/01/2025,13:40:00,,0.0,300,14.5,29.6,1006.5,75,2025-01-01 13:40:00
01/01/2025,13:45:00,,0.0,316,25.4,28.9,1006.7,77,2025-01-01 13:45:00
01/01/2025,13:50:00,,0.0,351,18.3,28.9,1006.4,77,2025-01-01 13:50:00
01/01/2025,13:55:00,,0.0,288,15.5,29.0,1007.2,77,2025-01-01 13:55:00
01/01/2025,14:00:00,,0.0,330,32.8,28.4,1006.2,78,2025-01-01 14:00:00
01/01/2025,14:05:00,,0.0,317,22.2,28.2,1006.1,78,2025-01-01 14:05:00
01/01/2025,14:10:00,,0.0,269,20.5,28.0,1006.5,79,2025-01-01 14:10:00
01/01/2025,14:15:00,,0.0,278,8.1,27.7,1006.5,81,2025-01-01 14:15:00
01/01/2025,14:20:00,,0.0,331,15.9,27.4,1006.6,81,2025-01-01 14:20:00
