Dia,Hora,HBV,Chuva,DirVento,VelVento,Temperatura,Pressao,Umidade,datetime
13/02/2025,07:00:00,,0.0,264,4.2,29.4,1008.1,89,2025-02-13 07:00:00
13/02/2025,07:15:00,,0.0,253,7.1,29.8,1008.3,87,2025-02-13 07:15:00
13/02/2025,07:30:00,,0.0,242,5.6,30.6,1008.3,87,2025-02-13 07:30:00
13/02/2025,07:45:00,,0.0,237,10.6,31.5,1008.3,84,2025-02-13 07:45:00
13/02/2025,08:00:00,,0.0,230,7.1,32.2,1008.3,81,2025-02-13 08:00:00
13/02/2025,08:15:00,,0.0,225,7.8,33.6,1008.3,78,2025-02-13 08:15:00
13/02/2025,08:30:00,,0.0,223,4.9,34.2,1008.3,73,2025-02-13 08:30:00
13/02/2025,08:45:00,,0.0,220,3.5,34.5,1008.3,70,2025-02-13 08:45:00
13/02/2025,09:00:00,,0.0,220,6.7,36.1,1008.3,66,2025-02-13 09:00:00
13/02/2025,09:15:00,,0.0,219,8.8,35.9,1008.2,65,2025-02-13 09:15:00
13/02/2025,09:30:00,,0.0,217,9.9,36.6,1008.2,63,2025-02-13 09:30:00
13/02/2025,09:45:00,,0.0,220,18.0,36.6,1008.0,60,2025-02-13 09:45:00
13/02/2025,10:00:00,,0.0,219,4.6,37.5,1008.0,59,2025-02-13 10:00:00
13/02/2025,10:15:00,,0.0,218,7.8,37.1,1007.7,60,2025-02-13 10:15:00
13/02/2025,10:30:00,,0.0,220,4.9,36.0,1007.7,62,2025-02-13 10:30:00
13/02/2025,10:45:00,,0.0,218,8.1,35.6,1007.7,63,2025-02-13 10:45:00
13/02/2025,11:00:00,,0.0,213,6.0,34.9,1007.6,65,2025-02-13 11:00:00
13/02/2025,11:15:00,,0.0,213,7.8,34.4,1007.6,68,2025-02-13 11:15:00
13/02/2025,11:30:00,,0.0,209,10.6,33.9,1007.3,68,2025-02-13 11:30:00
13/02/2025,11:45:00,,0.0,215,12.7,36.2,1007.1,62,2025-02-13 11:45:00
13/02/2025,12:00:00,,0.0,215,5.3,39.3,1007.1,52,2025-02-13 12:00:00
13/02/2025,12:15:00,,0.0,216,10.6,39.7,1007.0,51,2025-02-13 12:15:00
13/02/2025,12:30:00,,0.0,217,3.2,40.0,1007.0,49,2025-02-13 12:30:00
13/02/2025,12:45:00,,0.0,223,12.7,31.2,1007.5,79,2025-02-13 12:45:00
13/02/2025,13:00:00,,0.0,214,14.5,30.0,1007.3,86,2025-02-13 13:00:00
13/02/2025,13:15:00,,0.0,212,9.5,30.3,1007.3,85,2025-02-13 13:15:00
13/02/2025,13:30:00,,0.0,212,12.3,30.8,1007.3,86,2025-02-13 13:30:00
13/02/2025,13:45:00,,0.0,210,14.1,30.8,1007.3,87,2025-02-13 13:45:00
13/02/2025,14:00:00,,0.0,209,14.5,30.4,1007.1,87,2025-02-13 14:00:00
13/02/2025,14:15:00,,0.0,213,15.9,30.8,1006.9,86,2025-02-13 14:15:00
13/02/2025,14:30:00,,0.0,214,10.2,31.4,1006.6,84,2025-02-13 14:30:00
13/02/2025,14:45:00,,0.0,214,13.8,31.6,1006.6,83,2025-02-13 14:45:00
13/02/2025,15:00:00,,0.0,213,3.9,31.5,1006.6,82,2025-02-13 15:00:00
13/02/2025,15:15:00,,0.0,212,5.3,31.5,1006.6,83,2025-02-13 15:15:00
13/02/2025,15:30:00,,0.0,213,8.5,31.2,1006.4,84,2025-02-13 15:30:00
13/02/2025,15:45:00,,0.0,214,7.8,31.2,1006.2,84,2025-02-13 15:45:00
13/02/2025,16:00:00,,0.0,212,8.1,30.6,1006.4,87,2025-02-13 16:00:00
13/02/2025,16:15:00,,0.0,215,6.4,30.4,1006.1,87,2025-02-13 16:15:00
13/02/2025,16:30:00,,0.0,215,6.7,30.3,1006.1,88,2025-02-13 16:30:00
13/02/2025,16:45:00,,0.0,215,8.8,30.3,1006.1,88,2025-02-13 16:45:00
13/02/2025,17:00:00,,0.0,217,6.4,30.1,1006.4,88,2025-02-13 17:00:00
13/02/2025,17:15:00,,0.0,217,5.3,30.1,1006.1,89,2025-02-13 17:15:00
13/02/2025,17:30:00,,0.0,220,3.9,29.7,1006.4,89,2025-02-13 17:30:00
13/02/2025,17:45:00,,0.0,215,3.5,29.5,1006.4,89,2025-02-13 17:45:00
13/02/2025,18:00:00,,0.0,213,3.9,29.4,1006.6,89,2025-02-13 18:00:00
13/02/2025,18:15:00,,0.0,208,6.0,28.8,1006.6,88,2025-02-13 18:15:00
13/02/2025,18:30:00,,0.0,195,1.8,27.8,1007.0,90,2025-02-13 18:30:00
13/02/2025,18:45:00,,0.0,175,4.2,27.6,1006.9,90,2025-02-13 18:45:00
13/02/2025,19:00:00,,0.0,166,1.4,27.3,1007.1,91,2025-02-13 19:00:00
13/02/2025,19:15:00,,0.0,157,3.9,27.2,1007.3,92,2025-02-13 19:15:00
13/02/2025,19:30:00,,0.0,143,7.8,26.9,1007.6,94,2025-02-13 19:30:00
13/02/2025,19:45:00,,0.0,139,8.5,26.8,1008.1,94,2025-02-13 19:45:00
13/02/2025,20:00:00,,0.0,141,5.3,26.6,1008.3,95,2025-02-13 20:00:00
13/02/2025,20:15:00,,0.0,142,4.9,26.5,1008.3,96,2025-02-13 20:15:00
13/02/2025,20:30:00,,0.0,143,3.2,26.3,1008.2,97,2025-02-13 20:30:00
13/02/2025,20:45:00,,0.0,-,0.0,26.1,1008.3,99,2025-02-13 20:45:00
13/02/2025,21:00:00,,0.0,145,2.1,26.0,1008.4,100,2025-02-13 21:00:00
13/02/2025,21:15:00,,0.0,148,8.1,26.0,1008.7,100,2025-02-13 21:15:00
13/02/2025,21:30:00,,0.0,146,8.8,26.4,1009.1,100,2025-02-13 21:30:00
13/02/2025,21:45:00,,0.0,-,0.0,26.5,1008.7,100,2025-02-13 21:45:00
13/02/2025,22:00:00,,0.0,147,9.9,26.3,1009.4,100,2025-02-13 22:00:00
13/02/2025,22:15:00,,0.0,148,7.4,26.2,1009.2,100,2025-02-13 22:15:00
13/02/2025,22:30:00,,0.0,150,3.5,26.1,1009.4,100,2025-02-13 22:30:00
13/02/2025,22:45:00,,0.0,149,2.8,25.8,1009.2,100,2025-02-13 22:45:00
13/02/2025,23:00:00,,0.0,150,2.1,25.9,1008.9,100,2025-02-13 23:00:00
13/02/2025,23:15:00,,0.0,151,4.9,25.6,1008.9,100,2025-02-13 23:15:00
13/02/2025,23:30:00,,0.0,151,3.2,25.4,1008.4,100,2025-02-13 23:30:00
13/02/2025,23:45:00,,0.0,153,6.0,25.2,1008.2,100,2025-02-13 23:45:00
14/02/2025,00:00:00,,0.0,154,4.6,25.1,1007.7,100,2025-02-14 00:00:00
14/02/2025,00:15:00,,0.0,155,1.8,25.1,1007.5,100,2025-02-14 00:15:00
14/02/2025,00:30:00,,0.0,155,1.4,25.1,1007.5,100,2025-02-14 00:30:00
14/02/2025,00:45:00,,0.0,156,2.8,24.8,1007.2,100,2025-02-14 00:45:00
14/02/2025,01:00:00,,0.0,157,1.4,24.9,1007.0,100,2025-02-14 01:00:00
14/02/2025,01:15:00,,0.0,-,0.0,24.8,1006.7,100,2025-02-14 01:15:00
14/02/2025,01:30:00,,0.0,160,1.8,24.7,1006.7,100,2025-02-14 01:30:00
14/02/2025,01:45:00,,0.0,-,0.0,24.5,1006.7,100,2025-02-14 01:45:00
14/02/2025,02:00:00,,0.0,160,2.8,24.7,1007.2,100,2025-02-14 02:00:00
14/02/2025,02:15:00,,0.0,161,6.4,24.7,1007.5,100,2025-02-14 02:15:00
14/02/2025,02:30:00,,0.0,162,4.2,24.9,1007.7,100,2025-02-14 02:30:00
14/02/2025,02:45:00,,0.0,-,0.0,24.5,1007.5,100,2025-02-14 02:45:00
14/02/2025,03:00:00,,0.0,163,2.1,24.6,1007.5,100,2025-02-14 03:00:00
14/02/2025,03:15:00,,0.0,163,3.5,24.9,1007.2,100,2025-02-14 03:15:00
14/02/2025,03:30:00,,0.0,163,2.1,24.8,1007.5,100,2025-02-14 03:30:00
14/02/2025,03:45:00,,0.0,164,1.8,24.6,1007.3,100,2025-02-14 03:45:00
14/02/2025,04:00:00,,0.0,165,2.1,24.8,1007.0,100,2025-02-14 04:00:00
14/02/2025,04:15:00,,0.0,165,3.2,24.8,1006.7,100,2025-02-14 04:15:00
14/02/2025,04:30:00,,0.0,166,1.8,24.8,1006.9,100,2025-02-14 04:30:00
14/02/2025,04:45:00,,0.0,168,1.8,24.8,1007.0,100,2025-02-14 04:45:00
14/02/2025,05:00:00,,0.0,167,3.9,24.4,1007.1,100,2025-02-14 05:00:00
14/02/2025,05:15:00,,0.0,168,2.8,24.4,1006.9,100,2025-02-14 05:15:00
14/02/2025,05:30:00,,0.0,171,2.8,24.6,1007.0,100,2025-02-14 05:30:00
14/02/2025,05:45:00,,0.0,193,2.1,24.5,1007.2,100,2025-02-14 05:45:00
14/02/2025,06:00:00,,0.0,191,1.4,24.5,1007.3,100,2025-02-14 06:00:00
14/02/2025,06:15:00,,0.0,195,3.9,24.5,1007.3,100,2025-02-14 06:15:00
14/02/2025,06:30:00,,0.0,244,2.8,25.2,1007.2,100,2025-02-14 06:30:00
14/02/2025,06:45:00,,0.0,-,0.0,26.1,1007.7,100,2025-02-14 06:45:00
14/02/2025,07:00:00,,0.0,-,0.0,27.4,1007.8,100,2025-02-14 07:00:00
14/02/2025,07:15:00,,0.0,299,2.1,27.0,1008.0,100,2025-02-14 07:15:00
14/02/2025,07:30:00,,0.0,308,1.4,27.8,1008.2,100,2025-02-14 07:30:00
14/02/2025,07:45:00,,0.0,295,2.1,27.9,1008.6,100,2025-02-14 07:45:00
14/02/2025,08:00:00,,0.0,305,4.6,28.3,1008.2,100,2025-02-14 08:00:00
14/02/2025,08:15:00,,0.0,306,1.8,29.7,1008.3,100,2025-02-14 08:15:00
14/02/2025,08:30:00,,0.0,300,2.5,30.0,1008.3,100,2025-02-14 08:30:00
14/02/2025,08:45:00,,0.0,285,7.1,29.7,1008.3,99,2025-02-14 08:45:00
14/02/2025,09:00:00,,0.0,270,9.2,30.3,1008.3,97,2025-02-14 09:00:00
14/02/2025,09:15:00,,0.0,267,9.5,30.0,1008.6,96,2025-02-14 09:15:00
14/02/2025,09:30:00,,0.0,263,8.1,29.8,1008.6,95,2025-02-14 09:30:00
14/02/2025,09:45:00,,0.0,257,10.6,29.6,1008.8,95,2025-02-14 09:45:00
14/02/2025,10:00:00,,0.0,258,16.9,29.4,1008.6,96,2025-02-14 10:00:00
14/02/2025,10:15:00,,0.0,258,8.8,30.0,1008.3,96,2025-02-14 10:15:00
14/02/2025,10:30:00,,0.0,254,9.2,30.0,1008.6,93,2025-02-14 10:30:00
14/02/2025,10:45:00,,0.0,253,15.9,29.6,1008.6,94,2025-02-14 10:45:00
14/02/2025,11:00:00,,0.0,253,7.4,30.3,1008.6,93,2025-02-14 11:00:00
14/02/2025,11:15:00,,0.0,249,7.4,30.1,1008.8,93,2025-02-14 11:15:00
14/02/2025,11:30:00,,0.0,248,6.0,30.7,1008.6,91,2025-02-14 11:30:00
14/02/2025,11:45:00,,0.0,245,13.8,31.1,1008.6,89,2025-02-14 11:45:00
14/02/2025,12:00:00,,0.0,247,10.6,31.3,1008.3,90,2025-02-14 12:00:00
14/02/2025,12:15:00,,0.0,246,14.5,31.0,1008.3,91,2025-02-14 12:15:00
14/02/2025,12:30:00,,0.0,244,4.9,31.3,1008.3,89,2025-02-14 12:30:00
14/02/2025,12:45:00,,0.0,244,13.1,31.5,1008.1,90,2025-02-14 12:45:00
14/02/2025,13:00:00,,0.0,241,9.9,31.4,1007.8,89,2025-02-14 13:00:00
14/02/2025,13:15:00,,0.0,239,10.2,31.2,1007.8,91,2025-02-14 13:15:00
14/02/2025,13:30:00,,0.0,241,14.8,31.2,1007.6,90,2025-02-14 13:30:00
14/02/2025,13:45:00,,0.0,240,9.2,31.0,1007.3,91,2025-02-14 13:45:00
14/02/2025,14:00:00,,0.0,236,8.8,30.9,1007.3,90,2025-02-14 14:00:00
14/02/2025,14:15:00,,0.0,233,15.2,30.7,1006.9,90,2025-02-14 14:15:00
14/02/2025,14:30:00,,0.0,236,13.4,31.2,1006.6,90,2025-02-14 14:30:00
14/02/2025,14:45:00,,0.0,233,10.9,30.9,1006.4,91,2025-02-14 14:45:00
14/02/2025,15:00:00,,0.0,233,10.6,30.9,1006.5,90,2025-02-14 15:00:00
14/02/2025,15:15:00,,0.0,232,8.8,30.5,1006.1,91,2025-02-14 15:15:00
14/02/2025,15:30:00,,0.0,233,13.8,30.7,1006.1,90,2025-02-14 15:30:00
14/02/2025,15:45:00,,0.0,234,13.4,30.5,1006.1,91,2025-02-14 15:45:00
14/02/2025,16:00:00,,0.0,228,11.6,29.7,1006.4,92,2025-02-14 16:00:00
14/02/2025,16:15:00,,0.0,232,7.8,29.4,1006.6,94,2025-02-14 16:15:00
14/02/2025,16:30:00,,0.0,229,5.3,29.2,1006.6,93,2025-02-14 16:30:00
14/02/2025,16:45:00,,0.0,213,8.8,28.5,1006.4,94,2025-02-14 16:45:00
14/02/2025,17:00:00,,0.0,206,7.4,28.2,1006.6,95,2025-02-14 17:00:00
14/02/2025,17:15:00,,0.0,219,7.1,28.5,1006.6,95,2025-02-14 17:15:00
14/02/2025,17:30:00,,0.0,201,7.8,27.9,1006.6,96,2025-02-14 17:30:00
14/02/2025,17:45:00,,0.0,197,10.2,27.7,1006.4,96,2025-02-14 17:45:00
14/02/2025,18:00:00,,0.0,194,7.8,27.5,1006.4,97,2025-02-14 18:00:00
14/02/2025,18:15:00,,0.0,191,7.8,27.4,1006.4,97,2025-02-14 18:15:00
14/02/2025,18:30:00,,0.0,188,7.1,27.3,1006.6,98,2025-02-14 18:30:00
14/02/2025,18:45:00,,0.0,168,10.6,27.0,1006.6,99,2025-02-14 18:45:00
14/02/2025,19:00:00,,0.0,170,7.4,27.0,1006.9,100,2025-02-14 19:00:00
14/02/2025,19:15:00,,0.0,171,3.2,26.9,1006.5,100,2025-02-14 19:15:00
14/02/2025,19:30:00,,0.0,171,2.8,26.5,1006.5,100,2025-02-14 19:30:00
14/02/2025,19:45:00,,0.0,172,4.2,26.4,1007.1,100,2025-02-14 19:45:00
14/02/2025,20:00:00,,0.0,177,3.5,26.4,1007.1,100,2025-02-14 20:00:00
14/02/2025,20:15:00,,0.0,179,3.5,26.9,1007.5,100,2025-02-14 20:15:00
14/02/2025,20:30:00,,0.0,179,2.8,27.1,1008.1,99,2025-02-14 20:30:00
14/02/2025,20:45:00,,0.0,178,4.9,27.2,1007.8,98,2025-02-14 20:45:00
14/02/2025,21:00:00,,0.0,177,5.3,27.1,1007.7,99,2025-02-14 21:00:00
14/02/2025,21:15:00,,0.0,178,6.0,27.1,1007.8,100,2025-02-14 21:15:00
14/02/2025,21:30:00,,0.0,178,4.2,26.8,1007.6,100,2025-02-14 21:30:00
14/02/2025,21:45:00,,0.0,175,6.0,26.8,1007.7,100,2025-02-14 21:45:00
14/02/2025,22:00:00,,0.0,176,7.4,26.9,1008.0,100,2025-02-14 22:00:00
14/02/2025,22:15:00,,0.0,176,4.6,26.8,1008.1,100,2025-02-14 22:15:00
14/02/2025,22:30:00,,0.0,-,0.0,26.8,1008.2,100,2025-02-14 22:30:00
14/02/2025,22:45:00,,0.0,-,0.0,26.6,1008.1,100,2025-02-14 22:45:00
14/02/2025,23:00:00,,0.0,-,0.0,26.1,1008.0,100,2025-02-14 23:00:00
14/02/2025,23:15:00,,0.0,176,4.6,26.5,1008.0,100,2025-02-14 23:15:00
14/02/2025,23:30:00,,0.0,176,4.9,26.1,1008.0,100,2025-02-14 23:30:00
14/02/2025,23:45:00,,0.0,-,0.0,25.4,1007.7,100,2025-02-14 23:45:00
15/02/2025,00:00:00,,0.0,174,2.5,25.3,1007.5,100,2025-02-15 00:00:00
15/02/2025,00:15:00,,0.0,174,2.1,25.2,1007.2,100,2025-02-15 00:15:00
15/02/2025,00:30:00,,0.0,174,1.4,25.2,1007.2,100,2025-02-15 00:30:00
15/02/2025,00:45:00,,0.0,175,3.5,24.8,1007.2,100,2025-02-15 00:45:00
15/02/2025,01:00:00,,0.0,175,3.9,24.6,1007.0,100,2025-02-15 01:00:00
15/02/2025,01:15:00,,0.0,175,1.1,24.6,1007.0,100,2025-02-15 01:15:00
15/02/2025,01:30:00,,0.0,176,2.1,24.5,1006.7,100,2025-02-15 01:30:00
15/02/2025,01:45:00,,0.0,176,2.5,24.4,1006.6,100,2025-02-15 01:45:00
15/02/2025,02:00:00,,0.0,176,3.5,24.4,1006.2,100,2025-02-15 02:00:00
15/02/2025,02:15:00,,0.0,176,1.8,24.3,1006.2,100,2025-02-15 02:15:00
15/02/2025,02:30:00,,0.0,-,0.0,24.3,1006.0,100,2025-02-15 02:30:00
15/02/2025,02:45:00,,0.0,-,0.0,24.1,1006.1,100,2025-02-15 02:45:00
15/02/2025,03:00:00,,0.0,178,1.8,24.0,1005.6,100,2025-02-15 03:00:00
15/02/2025,03:15:00,,0.0,178,0.7,23.8,1005.6,100,2025-02-15 03:15:00
15/02/2025,03:30:00,,0.0,178,4.6,24.5,1006.1,100,2025-02-15 03:30:00
15/02/2025,03:45:00,,0.0,179,2.1,24.1,1005.8,100,2025-02-15 03:45:00
15/02/2025,04:00:00,,0.0,179,1.4,24.0,1005.9,100,2025-02-15 04:00:00
15/02/2025,04:15:00,,0.0,-,0.0,24.3,1005.8,100,2025-02-15 04:15:00
15/02/2025,04:30:00,,0.0,-,0.0,24.5,1006.0,100,2025-02-15 04:30:00
15/02/2025,04:45:00,,0.0,180,2.1,23.8,1006.0,100,2025-02-15 04:45:00
15/02/2025,05:00:00,,0.0,180,4.2,23.6,1006.2,100,2025-02-15 05:00:00
15/02/2025,05:15:00,,0.0,-,0.0,23.5,1006.5,100,2025-02-15 05:15:00
15/02/2025,05:30:00,,0.0,180,1.8,23.5,1006.7,100,2025-02-15 05:30:00
15/02/2025,05:45:00,,0.0,195,2.1,23.7,1006.7,100,2025-02-15 05:45:00
15/02/2025,06:00:00,,0.0,193,1.4,23.6,1007.2,100,2025-02-15 06:00:00
15/02/2025,06:15:00,,0.0,194,3.2,24.2,1007.2,100,2025-02-15 06:15:00
15/02/2025,06:30:00,,0.0,220,3.2,24.8,1007.6,100,2025-02-15 06:30:00
15/02/2025,06:45:00,,0.0,-,0.0,26.0,1007.8,100,2025-02-15 06:45:00
15/02/2025,07:00:00,,0.0,351,1.4,27.1,1008.2,100,2025-02-15 07:00:00
15/02/2025,07:15:00,,0.0,320,2.5,28.4,1008.2,100,2025-02-15 07:15:00
15/02/2025,07:30:00,,0.0,322,4.2,29.2,1008.3,100,2025-02-15 07:30:00
15/02/2025,07:45:00,,0.0,318,3.2,29.1,1008.3,100,2025-02-15 07:45:00
15/02/2025,08:00:00,,0.0,321,4.2,29.2,1008.3,100,2025-02-15 08:00:00
15/02/2025,08:15:00,,0.0,315,7.1,29.1,1008.3,100,2025-02-15 08:15:00
15/02/2025,08:30:00,,0.0,305,8.5,29.4,1008.4,99,2025-02-15 08:30:00
15/02/2025,08:45:00,,0.0,296,10.6,29.4,1008.6,98,2025-02-15 08:45:00
15/02/2025,09:00:00,,0.0,289,8.5,29.4,1008.3,98,2025-02-15 09:00:00
15/02/2025,09:15:00,,0.0,284,9.9,29.5,1008.6,98,2025-02-15 09:15:00
15/02/2025,09:30:00,,0.0,273,16.9,29.1,1008.6,97,2025-02-15 09:30:00
15/02/2025,09:45:00,,0.0,275,12.0,28.9,1008.3,98,2025-02-15 09:45:00
15/02/2025,10:00:00,,0.0,270,18.3,29.2,1008.3,98,2025-02-15 10:00:00
15/02/2025,10:15:00,,0.0,271,5.6,29.4,1008.2,96,2025-02-15 10:15:00
15/02/2025,10:30:00,,0.0,267,12.7,29.7,1008.1,95,2025-02-15 10:30:00
15/02/2025,10:45:00,,0.0,264,10.6,30.2,1008.1,94,2025-02-15 10:45:00
15/02/2025,11:00:00,,0.0,263,12.0,30.4,1007.8,92,2025-02-15 11:00:00
15/02/2025,11:15:00,,0.0,261,16.9,30.4,1007.8,93,2025-02-15 11:15:00
15/02/2025,11:30:00,,0.0,258,11.6,30.4,1007.6,92,2025-02-15 11:30:00
15/02/2025,11:45:00,,0.0,261,8.1,30.7,1007.6,92,2025-02-15 11:45:00
15/02/2025,12:00:00,,0.0,257,19.4,30.8,1007.3,91,2025-02-15 12:00:00
15/02/2025,12:15:00,,0.0,259,9.5,30.6,1007.1,90,2025-02-15 12:15:00
15/02/2025,12:30:00,,0.0,259,17.3,30.8,1006.9,90,2025-02-15 12:30:00
15/02/2025,12:45:00,,0.0,252,15.5,30.9,1006.9,89,2025-02-15 12:45:00
15/02/2025,13:00:00,,0.0,256,20.5,31.0,1006.6,89,2025-02-15 13:00:00
15/02/2025,13:15:00,,0.0,252,13.1,31.7,1006.6,87,2025-02-15 13:15:00
15/02/2025,13:30:00,,0.0,248,13.4,30.9,1006.6,87,2025-02-15 13:30:00
15/02/2025,13:45:00,,0.0,245,22.6,30.7,1006.5,88,2025-02-15 13:45:00
15/02/2025,14:00:00,,0.0,249,19.8,30.5,1006.4,87,2025-02-15 14:00:00
15/02/2025,14:15:00,,0.0,247,11.3,30.1,1006.4,88,2025-02-15 14:15:00
15/02/2025,14:30:00,,0.0,245,14.1,31.7,1005.9,85,2025-02-15 14:30:00
15/02/2025,14:45:00,,0.0,244,8.8,31.8,1005.6,82,2025-02-15 14:45:00
15/02/2025,15:00:00,,0.0,244,5.3,31.7,1005.4,82,2025-02-15 15:00:00
15/02/2025,15:15:00,,0.0,243,12.0,32.0,1005.4,82,2025-02-15 15:15:00
15/02/2025,15:30:00,,0.0,239,12.0,31.5,1005.2,81,2025-02-15 15:30:00
15/02/2025,15:45:00,,0.0,239,12.3,31.8,1005.2,79,2025-02-15 15:45:00
15/02/2025,16:00:00,,0.0,235,3.2,31.4,1005.4,80,2025-02-15 16:00:00
15/02/2025,16:15:00,,0.0,234,6.4,31.7,1005.2,80,2025-02-15 16:15:00
15/02/2025,16:30:00,,0.0,234,7.1,31.9,1005.2,77,2025-02-15 16:30:00
15/02/2025,16:45:00,,0.0,229,9.2,31.2,1005.3,78,2025-02-15 16:45:00
15/02/2025,17:00:00,,0.0,229,12.0,31.1,1005.2,79,2025-02-15 17:00:00
15/02/2025,17:15:00,,0.0,226,9.2,30.8,1004.7,80,2025-02-15 17:15:00
15/02/2025,17:30:00,,0.0,224,5.6,30.9,1004.9,79,2025-02-15 17:30:00
15/02/2025,17:45:00,,0.0,220,8.1,30.0,1005.2,82,2025-02-15 17:45:00
15/02/2025,18:00:00,,0.0,218,14.1,29.2,1005.2,85,2025-02-15 18:00:00
15/02/2025,18:15:00,,0.0,209,3.2,28.4,1005.4,89,2025-02-15 18:15:00
15/02/2025,18:30:00,,0.0,157,13.4,27.5,1005.6,93,2025-02-15 18:30:00
15/02/2025,18:45:00,,0.0,150,13.4,27.1,1005.6,96,2025-02-15 18:45:00
15/02/2025,19:00:00,,0.0,148,12.0,27.0,1005.9,99,2025-02-15 19:00:00
15/02/2025,19:15:00,,0.0,152,12.0,26.7,1006.4,100,2025-02-15 19:15:00
15/02/2025,19:30:00,,0.0,156,10.9,26.5,1006.2,100,2025-02-15 19:30:00
15/02/2025,19:45:00,,0.0,157,7.4,26.5,1006.2,100,2025-02-15 19:45:00
15/02/2025,20:00:00,,0.0,157,10.2,26.3,1006.5,100,2025-02-15 20:00:00
15/02/2025,20:15:00,,0.0,158,7.4,26.2,1006.9,100,2025-02-15 20:15:00
15/02/2025,20:30:00,,0.0,162,5.6,26.1,1007.1,100,2025-02-15 20:30:00
15/02/2025,20:45:00,,0.0,163,3.9,26.1,1007.0,100,2025-02-15 20:45:00
15/02/2025,21:00:00,,0.0,164,4.6,25.9,1007.1,100,2025-02-15 21:00:00
15/02/2025,21:15:00,,0.0,-,0.0,25.7,1007.7,100,2025-02-15 21:15:00
15/02/2025,21:30:00,,0.0,167,3.9,25.9,1007.7,100,2025-02-15 21:30:00
15/02/2025,21:45:00,,0.0,168,2.1,25.6,1007.7,100,2025-02-15 21:45:00
15/02/2025,22:00:00,,0.0,-,0.0,25.2,1007.7,100,2025-02-15 22:00:00
15/02/2025,22:15:00,,0.0,168,3.2,25.4,1008.0,100,2025-02-15 22:15:00
15/02/2025,22:30:00,,0.0,-,0.0,25.1,1008.0,100,2025-02-15 22:30:00
15/02/2025,22:45:00,,0.0,170,1.4,25.2,1008.0,100,2025-02-15 22:45:00
15/02/2025,23:00:00,,0.0,171,3.9,25.1,1007.7,100,2025-02-15 23:00:00
15/02/2025,23:15:00,,0.0,171,1.1,24.9,1008.0,100,2025-02-15 23:15:00
15/02/2025,23:30:00,,0.0,-,0.0,24.9,1008.1,100,2025-02-15 23:30:00
15/02/2025,23:45:00,,0.0,171,1.1,24.6,1007.7,100,2025-02-15 23:45:00
16/02/2025,00:00:00,,0.0,172,2.1,24.3,1007.5,100,2025-02-16 00:00:00
16/02/2025,00:15:00,,0.0,172,2.5,24.6,1007.2,100,2025-02-16 00:15:00
16/02/2025,00:30:00,,0.0,173,2.8,24.2,1007.6,100,2025-02-16 00:30:00
16/02/2025,00:45:00,,0.0,173,1.1,24.1,1007.5,100,2025-02-16 00:45:00
16/02/2025,01:00:00,,0.0,174,1.1,24.0,1007.5,100,2025-02-16 01:00:00
16/02/2025,01:15:00,,0.0,-,0.0,23.7,1007.5,100,2025-02-16 01:15:00
16/02/2025,01:30:00,,0.0,175,1.4,24.0,1007.5,100,2025-02-16 01:30:00
16/02/2025,01:45:00,,0.0,175,2.5,24.0,1007.2,100,2025-02-16 01:45:00
16/02/2025,02:00:00,,0.0,176,1.1,23.8,1007.6,100,2025-02-16 02:00:00
16/02/2025,02:15:00,,0.0,176,1.8,23.7,1007.2,100,2025-02-16 02:15:00
16/02/2025,02:30:00,,0.0,176,2.8,23.8,1006.9,100,2025-02-16 02:30:00
16/02/2025,02:45:00,,0.0,177,2.8,23.6,1006.9,100,2025-02-16 02:45:00
16/02/2025,03:00:00,,0.0,178,3.9,23.5,1007.2,100,2025-02-16 03:00:00
16/02/2025,03:15:00,,0.0,179,3.2,23.4,1007.2,100,2025-02-16 03:15:00
16/02/2025,03:30:00,,0.0,178,2.1,23.4,1007.2,100,2025-02-16 03:30:00
16/02/2025,03:45:00,,0.0,179,3.5,23.5,1007.0,100,2025-02-16 03:45:00
16/02/2025,04:00:00,,0.0,179,1.8,23.8,1007.0,100,2025-02-16 04:00:00
16/02/2025,04:15:00,,0.0,179,2.1,23.8,1007.0,100,2025-02-16 04:15:00
16/02/2025,04:30:00,,0.0,180,2.5,23.8,1007.2,100,2025-02-16 04:30:00
16/02/2025,04:45:00,,0.0,181,3.5,23.8,1007.2,100,2025-02-16 04:45:00
16/02/2025,05:00:00,,0.0,181,2.8,23.5,1007.0,100,2025-02-16 05:00:00
16/02/2025,05:15:00,,0.0,181,1.8,23.5,1007.0,100,2025-02-16 05:15:00
16/02/2025,05:30:00,,0.0,182,1.4,23.8,1007.5,100,2025-02-16 05:30:00
16/02/2025,05:45:00,,0.0,-,0.0,23.7,1007.5,100,2025-02-16 05:45:00
16/02/2025,06:00:00,,0.0,192,2.5,24.0,1007.5,100,2025-02-16 06:00:00
16/02/2025,06:15:00,,0.0,191,1.4,24.5,1007.7,100,2025-02-16 06:15:00
16/02/2025,06:30:00,,0.0,203,2.8,25.0,1008.0,100,2025-02-16 06:30:00
16/02/2025,06:45:00,,0.0,265,2.1,26.4,1008.1,100,2025-02-16 06:45:00
16/02/2025,07:00:00,,0.0,353,2.8,27.4,1008.0,100,2025-02-16 07:00:00
16/02/2025,07:15:00,,0.0,357,1.4,29.1,1008.1,100,2025-02-16 07:15:00
